tube,depth,Species,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,Year,Session,Date
2,21,Miscanthus,-5.59894519753315,0.00674076836990076,0.757766798541931,-7.05792923928181,-6.11014398826489,-5.60903619248209,-5.10317367108212,-4.07011743006086,12637.2430344377,1.00024649618241,2012,4,2012-08-05
3,21,Prairie,-5.0093321317928,0.00575944125767966,0.684480234213774,-6.35818660187694,-5.46400872080751,-5.01375776844154,-4.56135069244077,-3.64821665354947,14124.1108292018,1.00009894594846,2012,4,2012-08-05
4,21,Maize-Soybean,-5.42297402855585,0.00644246331854086,0.737445420483713,-6.85308496146602,-5.92041333080884,-5.43123253819868,-4.92705838995046,-3.95217318144611,13102.5509466479,1.00017404210209,2012,4,2012-08-05
1,28,Switchgrass,-3.83855869624583,0.00638531734194162,0.736696165507581,-5.25585413336547,-4.32821379682058,-3.85062091505078,-3.35031354529801,-2.34244437453961,13311.0356543326,1.00006398608018,2012,4,2012-08-05
2,28,Miscanthus,-5.65229739962726,0.0062449817563639,0.716131764019849,-7.04048093739026,-6.13475492575773,-5.65870592961736,-5.18517544707981,-4.213176396415,13149.932591507,1.00015324638321,2012,4,2012-08-05
3,28,Prairie,-5.08247244049661,0.00557820999692482,0.665758315393867,-6.40320865184536,-5.52468530566276,-5.08824670234189,-4.64442862114794,-3.76205272743377,14244.3776657021,1.00009167580961,2012,4,2012-08-05
4,28,Maize-Soybean,-5.32373712323563,0.00601337025058046,0.70057393466307,-6.67994026080112,-5.79767254657071,-5.33120385566615,-4.85411889207391,-3.92720100838999,13572.8816015215,1.00012644384728,2012,4,2012-08-05
1,35,Switchgrass,-4.04648301746377,0.00600929457930087,0.703762065890955,-5.3961870814794,-4.51402377631823,-4.06020376937511,-3.58163962973056,-2.61996478902879,13715.2813138113,1.00006157914534,2012,4,2012-08-05
2,35,Miscanthus,-5.69368058261204,0.00591338941445246,0.689579166388876,-7.03474121498257,-6.15520490277167,-5.69766623132278,-5.23894228474875,-4.31046604447511,13598.6346249434,1.00007919170669,2012,4,2012-08-05
3,35,Prairie,-5.13920447141286,0.00546528894462657,0.654512495400854,-6.43624118242835,-5.57632138179962,-5.14210523120533,-4.70787713224259,-3.84554249376175,14341.9970568306,1.00008405153908,2012,4,2012-08-05
4,35,Maize-Soybean,-5.24676299938473,0.00569789843388983,0.677437683205973,-6.55584589138033,-5.70009699049643,-5.25285802749187,-4.793670279562,-3.89505380866111,14135.4388110673,1.00008385318344,2012,4,2012-08-05
1,42,Switchgrass,-4.21636955783886,0.00570757069746513,0.681641059782723,-5.5319873411648,-4.67289466167044,-4.22965075556382,-3.76512540638636,-2.83821804870596,14262.9344650828,1.00006200815286,2012,4,2012-08-05
2,42,Miscanthus,-5.72749310510009,0.00568314444988088,0.672075410613417,-7.04174960069162,-6.17585895714041,-5.73300664035422,-5.28427511545925,-4.38199034216634,13984.8760850521,1.00002065336253,2012,4,2012-08-05
3,42,Prairie,-5.18555791580242,0.00539215582507602,0.647566681694814,-6.46728983401827,-5.61940302895601,-5.18876081949289,-4.7565502439909,-3.90367421042616,14422.6187269825,1.00007655810753,2012,4,2012-08-05
4,42,Maize-Soybean,-5.18387056081462,0.00553019307536853,0.6624711339667,-6.48145595364406,-5.62807200535962,-5.18881598237538,-4.74676028328763,-3.8567185455112,14350.0472359708,1.00004630482423,2012,4,2012-08-05
1,49,Switchgrass,-4.36000658108958,0.00552549097187608,0.666646012523772,-5.65427235081942,-4.80616293208733,-4.37104544447479,-3.92110799113506,-3.01660383211516,14556.2271531022,1.00006440661912,2012,4,2012-08-05
2,49,Miscanthus,-5.75608118552163,0.00547827056426446,0.660461034341856,-7.05690397498813,-6.19471748871631,-5.75552006523455,-5.31858467007672,-4.44407735323485,14534.7459552509,0.999974707203225,2012,4,2012-08-05
3,49,Prairie,-5.22474919461024,0.00534432109244997,0.643321181166307,-6.49779338384899,-5.65284339910723,-5.22627562553856,-4.79673189358922,-3.95341713516394,14490.074389587,1.00006939317414,2012,4,2012-08-05
4,49,Maize-Soybean,-5.13069576167371,0.00541924931610855,0.652778263418801,-6.41381508455066,-5.57057953488832,-5.13414387253815,-4.69721973718484,-3.82970041353973,14509.5220310974,1.00001347423405,2012,4,2012-08-05
1,55,Switchgrass,-4.46764105452733,0.00541161759308219,0.657788867419587,-5.75028634707494,-4.90585599795257,-4.47548783867243,-4.03617647780423,-3.14233859697519,14774.7056784,1.00006754781504,2012,4,2012-08-05
2,55,Miscanthus,-5.77750367753052,0.00538756915444372,0.653772840538043,-7.06671533092993,-6.20894709720086,-5.77794291150417,-5.34833749542096,-4.4829680701496,14725.4316489481,0.999943531147026,2012,4,2012-08-05
3,55,Prairie,-5.25411719850202,0.00531711125586621,0.641136683800016,-6.52031790833857,-5.68091229613931,-5.25812081876582,-4.82583324215599,-3.97751814991229,14539.5095753299,1.00006357157461,2012,4,2012-08-05
4,55,Maize-Soybean,-5.09084919999928,0.00535579692474225,0.64737371617103,-6.36167923308176,-5.52711918413875,-5.09568044836357,-4.66159395076733,-3.81198504949349,14610.393820762,0.99998874003626,2012,4,2012-08-05
1,62,Switchgrass,-4.57927136158943,0.00531797836999479,0.650856806419177,-5.85569085384088,-5.01396425578283,-4.58278247960468,-4.15252454703765,-3.27156299927286,14978.8257508759,1.00007206231609,2012,4,2012-08-05
2,62,Miscanthus,-5.79972146040815,0.0053136526775739,0.648724612303725,-7.08191505189405,-6.22895512757352,-5.80203623428993,-5.37152169870028,-4.51433413029188,14905.0838286586,0.999914991713802,2012,4,2012-08-05
3,62,Prairie,-5.28457546328962,0.00529684431626885,0.639783960968639,-6.54996010311787,-5.71162338794297,-5.28838999859299,-4.85773425875641,-4.00968726333994,14589.2269377314,1.00005717073352,2012,4,2012-08-05
4,62,Maize-Soybean,-5.04952337033693,0.00530853491821814,0.643499465094646,-6.31205024722503,-5.48396050474112,-5.05293120002284,-4.62180079734782,-3.7839854400493,14694.2364418326,0.999963420789398,2012,4,2012-08-05
1,69,Switchgrass,-4.67894757995261,0.00525477987620997,0.646666320315653,-5.94408400939997,-5.10984195159461,-4.68279196809921,-4.25699691933488,-3.38449589007408,15144.3775853893,1.00007716051553,2012,4,2012-08-05
2,69,Miscanthus,-5.81956002070543,0.00526569183541481,0.64587836977387,-7.09748229005256,-6.24867165440132,-5.8224519670077,-5.39059359243695,-4.54203795433396,15044.944927825,0.999893348874376,2012,4,2012-08-05
3,69,Prairie,-5.31177206188218,0.00528566682729232,0.639366434053957,-6.57342251295663,-5.73638153915031,-5.31552161894829,-4.88355504673568,-4.03855818118737,14631.8788264277,1.0000511843268,2012,4,2012-08-05
4,69,Maize-Soybean,-5.0126229753647,0.00528270388200694,0.64155548011426,-6.26567141711256,-5.44192710768234,-5.01428517710895,-4.58958153483764,-3.75388477469197,14748.773408737,0.99994145538218,2012,4,2012-08-05
1,76,Switchgrass,-4.76898410175107,0.0052141346116713,0.644535093181576,-6.02786053935777,-5.19860201607734,-4.7737221684716,-4.34737634844706,-3.48295795568647,15280.186638697,1.00008258696306,2012,4,2012-08-05
2,76,Miscanthus,-5.83747999194821,0.00523741250685469,0.644673263348443,-7.11549168232003,-6.26528145402719,-5.8383572661373,-5.40834001133974,-4.55940161104068,15151.1555209982,0.999877280739681,2012,4,2012-08-05
3,76,Prairie,-5.33633847483638,0.00528121864292412,0.639631622365058,-6.59349442110465,-5.7645635613562,-5.34195399735348,-4.90666861748309,-4.06401302412436,14668.6976652988,1.00004559240088,2012,4,2012-08-05
4,76,Maize-Soybean,-4.97929122110227,0.00527284965133102,0.641040163881192,-6.23853566065511,-5.4055076307116,-4.98072309744243,-4.55570498271418,-3.71978195415416,14780.1793904926,0.999922403365171,2012,4,2012-08-05
1,82,Switchgrass,-4.83978748386748,0.00519338911005253,0.643973036125254,-6.09635752493686,-5.268278136146,-4.84611216457872,-4.42093828093149,-3.55667056476673,15375.6555345238,1.00008735907702,2012,4,2012-08-05
2,82,Miscanthus,-5.85157199090678,0.00522536690152783,0.644641569954928,-7.13510035057959,-6.27920130185569,-5.8511691762881,-5.42059196384531,-4.57930745956617,15219.592881298,0.99986712767354,2012,4,2012-08-05
3,82,Prairie,-5.35565713674026,0.00528149647929559,0.640267991520518,-6.61643956024864,-5.78238789470424,-5.36165819565352,-4.92447484883136,-4.08327299077492,14696.3536000402,1.00004109382013,2012,4,2012-08-05
4,82,Maize-Soybean,-4.95307962511308,0.00527414038171305,0.641464357739528,-6.20680980363517,-5.37853982216442,-4.95538121742523,-4.52924847255284,-3.68839739409849,14792.5038210657,0.999908093021453,2012,4,2012-08-05
1,89,Switchgrass,-4.91611755025277,0.00518223841420187,0.644469108668944,-6.18112202474657,-5.34294599481789,-4.92297377404213,-4.49667009945584,-3.6314996308699,15465.6946648419,1.00009295032109,2012,4,2012-08-05
2,89,Miscanthus,-5.86676396597713,0.00522251360904459,0.645511066028049,-7.15771869523475,-6.29547456867774,-5.86225628931021,-5.43801683236152,-4.59556700233877,15277.3568445251,0.999858728202642,2012,4,2012-08-05
3,89,Prairie,-5.37648375125387,0.00528551939287871,0.641374590884658,-6.63584527979713,-5.80222183511466,-5.3826186220245,-4.94551299439747,-4.10434041727919,14724.7578004252,1.00003616473482,2012,4,2012-08-05
4,89,Maize-Soybean,-4.92482203625059,0.00528444185143675,0.642737979046948,-6.17945098860021,-5.35115436413596,-4.92569654103081,-4.4989913438978,-3.65663063354077,14793.4571802409,0.999893447468215,2012,4,2012-08-05
1,96,Switchgrass,-4.98666554077212,0.00518234258600629,0.645942136993472,-6.24630896047651,-5.41722171956967,-4.99236100859848,-4.56629578783881,-3.69923979818738,15535.8490704761,1.0000984782643,2012,4,2012-08-05
2,96,Miscanthus,-5.88080513433959,0.00522923982619855,0.647145265349244,-7.17838908824386,-6.31022641294365,-5.87586258168876,-5.45468361229587,-4.60792661326556,15315.3327151938,0.999853357627177,2012,4,2012-08-05
3,96,Prairie,-5.39573272970804,0.00529266549197908,0.642783484807506,-6.66056377699729,-5.82172341621854,-5.40136726913279,-4.96282283205021,-4.12160980110334,14749.6096428038,1.00003155348774,2012,4,2012-08-05
4,96,Maize-Soybean,-4.89870498689408,0.00530213823300369,0.644664051067175,-6.15718550040652,-5.32565452698379,-4.89794835885429,-4.47294558442967,-3.62668509971401,14783.0761388317,0.999880721779065,2012,4,2012-08-05
1,103,Switchgrass,-5.05224610228639,0.0051914097964708,0.648179691236781,-6.3108847561502,-5.48303911325911,-5.05880259797283,-4.63112273381864,-3.76310090796939,15589.0702650913,1.00010387861453,2012,4,2012-08-05
2,103,Miscanthus,-5.89385763517976,0.00524352993121371,0.649374655005972,-7.19709891010066,-6.32523857413122,-5.8903096199705,-5.46647071382446,-4.62181505856176,15337.0970445649,0.999850432105632,2012,4,2012-08-05
3,103,Prairie,-5.41362634802811,0.00530224998688551,0.644423671191421,-6.68670976388008,-5.84192695962205,-5.41729353379516,-4.98045696220457,-4.13598169321279,14771.4309945369,1.00002723404988,2012,4,2012-08-05
4,103,Maize-Soybean,-4.8744268926594,0.00532556272818488,0.647094045842505,-6.14014019374923,-5.30000489134528,-4.87261650117353,-4.44858801592326,-3.59709751986491,14763.9919088924,0.9998696545437,2012,4,2012-08-05
1,110,Switchgrass,-5.11351298841583,0.00520765000672363,0.651018182878001,-6.37447601022145,-5.54458307868082,-5.11932441678754,-4.69076335564414,-3.82113789490704,15627.9732693047,1.00010910927933,2012,4,2012-08-05
2,110,Miscanthus,-5.90605158509745,0.00526382088013619,0.652069408760593,-7.2107458802525,-6.3393746166396,-5.90313202819744,-5.47654231669588,-4.62656571574847,15345.6556068412,0.999849478968476,2012,4,2012-08-05
3,110,Prairie,-5.43034298251164,0.00531375100681003,0.646241494606948,-6.70670274739579,-5.85982813532866,-5.43353305632714,-4.99511508674791,-4.15287138422049,14790.6506728641,1.00002318217737,2012,4,2012-08-05
4,110,Maize-Soybean,-4.85174573225805,0.00535343849853221,0.649914733430418,-6.12749638634899,-5.28151957636287,-4.85130179414775,-4.42639825598653,-3.5663702552588,14738.2910730485,0.99986002160269,2012,4,2012-08-05
1,116,Switchgrass,-5.16300052374172,0.00522619975450331,0.653832072234682,-6.42862357737396,-5.59447833378576,-5.16825453303411,-4.73591298088946,-3.86814355151061,15651.6608861306,1.00011343759304,2012,4,2012-08-05
2,116,Miscanthus,-5.91590109052261,0.00528505278546814,0.654672645034396,-7.22412949932819,-6.34846502218825,-5.9142452400324,-5.48438194993241,-4.62752813989669,15344.3936249054,0.999849939345169,2012,4,2012-08-05
3,116,Prairie,-5.44384562793394,0.0053248260677974,0.647909576200192,-6.72517492477401,-5.87492776988209,-5.44637938935597,-5.00854703730869,-4.1631601545304,14805.3249943068,1.00001990516405,2012,4,2012-08-05
4,116,Maize-Soybean,-4.83342531812402,0.00538011859946525,0.652576603812874,-6.11494932526734,-5.26416426183239,-4.83449409749917,-4.40528501443004,-3.540421220112,14712.2569091422,0.999852760159062,2012,4,2012-08-05
1,123,Switchgrass,-5.21759834546051,0.00525223113327467,0.657469180062064,-6.49464001766406,-5.65175473157536,-5.22287440008102,-4.78649108315598,-3.91776777302392,15669.788668135,1.00011829294436,2012,4,2012-08-05
2,123,Miscanthus,-5.9267676963796,0.00531343110765214,0.657981179498395,-7.24430423355658,-6.36096573371665,-5.9244645984643,-5.49354143545875,-4.63741361784524,15334.7547597425,0.999851687592215,2012,4,2012-08-05
3,123,Prairie,-5.45874261204607,0.00533888303135661,0.649955256651694,-6.74358419112621,-5.89059980236329,-5.46144341903453,-5.02159808878858,-4.17220131545958,14820.6110186643,1.00001629259249,2012,4,2012-08-05
4,123,Maize-Soybean,-4.81321306269207,0.00541380021278313,0.655905602618177,-6.09916725496235,-5.24806960182135,-4.81293219947463,-4.3832391119142,-3.51345388449351,14678.3835422987,0.999845302976707,2012,4,2012-08-05
1,130,Switchgrass,-5.26917335572514,0.00528210914527051,0.661410106583791,-6.55666453694408,-5.70582297255316,-5.27462834363669,-4.8356303340353,-3.96960215938756,15679.3087399853,1.00012293233163,2012,4,2012-08-05
2,130,Miscanthus,-5.93703267199535,0.00534493937481353,0.661521112520686,-7.25793465645118,-6.37285769541601,-5.93288623004452,-5.49990753926156,-4.642739521157,15317.9924617148,0.999854493836411,2012,4,2012-08-05
3,130,Prairie,-5.47281482379937,0.00535391975083453,0.652083773559594,-6.75708159237048,-5.90811720769878,-5.47551274129349,-5.03396293809742,-4.18013124470287,14834.1638641213,1.00001288909883,2012,4,2012-08-05
4,130,Maize-Soybean,-4.79411985991297,0.0054496366137755,0.659422811614332,-6.08920292225867,-5.23056830688187,-4.7928765168128,-4.3634087681983,-3.48307293028398,14641.7452125816,0.999838802287865,2012,4,2012-08-05
1,1,Switchgrass,-3.40473984212888,0.0145339357169042,1.60144245811068,-6.39322770419226,-4.52653956848624,-3.45183817330847,-2.33138272056551,-0.148202929876468,12141.0488651106,1.0001820494087,2012,5,2012-08-30
2,1,Miscanthus,-4.40206296719586,0.0119603319209712,1.29052740810796,-6.81773692170228,-5.28999675751163,-4.44154142387698,-3.55865400913656,-1.75039143477769,11642.5470158004,0.999984739515996,2012,5,2012-08-30
3,1,Prairie,-2.7637995891349,0.0105200652753942,1.25427247696904,-5.17654939649622,-3.61844035341355,-2.78951116918977,-1.92566982425954,-0.257664857597613,14215.0016952975,0.999990478090759,2012,5,2012-08-30
4,1,Maize-Soybean,-6.77631726327938,0.00978051704415627,1.13396970939969,-8.95626588785088,-7.54527962240583,-6.79911705802893,-6.03024648658706,-4.48490460965582,13442.4762915198,0.99980095232167,2012,5,2012-08-30
1,8,Switchgrass,-4.14785370749827,0.00920455104807933,1.05095480051723,-6.1785736320439,-4.85715813225227,-4.17288589536791,-3.43827793599721,-2.03614984271464,13036.5554216816,1.00015752893642,2012,5,2012-08-30
2,8,Miscanthus,-5.20567193739659,0.00781723519259165,0.909966098347624,-6.96765195380182,-5.81953503007735,-5.21451431382791,-4.60822371727379,-3.36206183418295,13550.1489151269,0.999962531454519,2012,5,2012-08-30
3,8,Prairie,-4.2187373006876,0.00739381116244351,0.905949692842016,-5.98546520514387,-4.82919715798869,-4.22595295382003,-3.60774174417914,-2.43263707885913,15013.1372566397,1.00002895572239,2012,5,2012-08-30
4,8,Maize-Soybean,-6.02227944629683,0.00681363918499425,0.851569293654549,-7.69073457830232,-6.58939760229711,-6.02803979098895,-5.46087457577162,-4.34505527068391,15620.024917269,0.999786802412551,2012,5,2012-08-30
1,15,Switchgrass,-4.3724946994882,0.00783017495153356,0.917897264706446,-6.14751355658142,-4.99599251518906,-4.38905011544628,-3.75823250302024,-2.53359660740134,13741.8505147455,1.00013605139107,2012,5,2012-08-30
2,15,Miscanthus,-5.44860040993715,0.00684573917499673,0.82487409814416,-7.0656857472603,-5.99955659700212,-5.45063620282809,-4.90808003121665,-3.80034806939687,14518.9308358599,0.999946282270871,2012,5,2012-08-30
3,15,Prairie,-4.65856040995538,0.00668095027350923,0.82962776299608,-6.29919069834424,-5.21125220186367,-4.65652086403593,-4.10778718882044,-3.02472140100338,15420.2024465958,1.00006169764444,2012,5,2012-08-30
4,15,Maize-Soybean,-5.79433617797861,0.00618025029593356,0.792514879826547,-7.35693086240953,-6.31864781059248,-5.79550174627222,-5.26406434401518,-4.2440061034058,16443.820293158,0.999793112417144,2012,5,2012-08-30
1,21,Switchgrass,-4.49273716811903,0.00718395452695478,0.858216933796349,-6.16156702151994,-5.07058622920083,-4.50775998195484,-3.9173064161765,-2.7800157957664,14271.4141606896,1.00012004711948,2012,5,2012-08-30
2,21,Miscanthus,-5.57863152750052,0.00640397078695546,0.788372457941558,-7.1306347857305,-6.10941104940307,-5.57734900423334,-5.05998724820657,-4.01206975648416,15155.2883226086,0.999935259598215,2012,5,2012-08-30
3,21,Prairie,-4.89398234230516,0.00636976738815101,0.797183623139545,-6.46970347929045,-5.42714253262753,-4.8886225211456,-4.366514418787,-3.3290073924545,15662.8067814457,1.0000846710099,2012,5,2012-08-30
4,21,Maize-Soybean,-5.67232611629054,0.00591025133808837,0.768064960325102,-7.18819983385842,-6.18375044063426,-5.67622850332248,-5.16037534038529,-4.17402639763996,16888.2249649985,0.999800176716691,2012,5,2012-08-30
1,28,Switchgrass,-4.59554387490648,0.00669911293454266,0.815372544221984,-6.17876823716163,-5.14382308889165,-4.6051120453908,-4.04994116390392,-2.97253880188276,14814.1783374648,1.0001039185577,2012,5,2012-08-30
