"Year","Treatment","Block","Sample","Upper","Lower","Pct_dead","Mass_root","Mass_rhizome","Soil_length","Biomass_notes","Num_cores","Fert_kg_ha","Pct_N_root","Pct_C_root","CN_notes_root","Pct_N_rhizome","Pct_C_rhizome","CN_notes_rhizome","Midpoint","Layer_fraction","Mass_total","Biomass_g_cm3","Biomass_g_m2","Mass_root_C","Mass_root_N","Mass_rhizome_C","Mass_rhizome_N","Mass_total_C","Mass_total_N","C_g_cm3","N_g_cm3","C_g_m2","N_g_m2"
2011,"Maize",3,"2",0,10,"20",0.03,0,30,"",3,180,1.56,40.02,"",NA,NA,NA,5,1,0.03,8.7712232950666e-05,8.7712232950666,0.012006,0.000468,0,0,0.012006,0.000468,3.51024356268565e-05,1.36831083403039e-06,3.51024356268565,0.136831083403039
2011,"Maize",3,"2",10,30,"20",0.02,0,60,"",3,180,0.97,41.44,"",NA,NA,NA,20,1,0.02,2.92374109835553e-05,5.84748219671107,0.008288,0.000194,0,0,0.008288,0.000194,1.21159831115853e-05,2.83602886540487e-07,2.42319662231707,0.0567205773080973
2011,"Maize",3,"2",30,50,"10",0.03,0,60,"",3,180,1.08,38.32,"",NA,NA,NA,40,1,0.03,4.3856116475333e-05,8.7712232950666,0.011496,0.000324,0,0,0.011496,0.000324,1.68056638333476e-05,4.73646057933596e-07,3.36113276666952,0.0947292115867193
2011,"Maize",3,"2",50,100,"10",0.02,0,141,"",3,180,0.83,39.83,"",NA,NA,NA,73.5,0.94,0.02,1.2441451482364e-05,6.22072574118199,0.007966,0.000166,0,0,0.007966,0.000166,4.95543012542557e-06,1.03264047303621e-07,2.47771506271278,0.0516320236518105
2011,"Maize",3,"2",100,126,"",NA,0,0,"",3,180,NA,NA,"Sample DNE",NA,NA,NA,100,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Maize",3,"3",0,10,"30",0.01,0,30,"",3,180,1.59,58.33,"",NA,NA,NA,5,1,0.01,2.92374109835553e-05,2.92374109835553,0.005833,0.000159,0,0,0.005833,0.000159,1.70541818267078e-05,4.6487483463853e-07,1.70541818267078,0.046487483463853
2011,"Maize",3,"3",10,30,"10",0.03,0,60,"",3,180,1.09,39.58,"",NA,NA,NA,20,1,0.03,4.3856116475333e-05,8.7712232950666,0.011874,0.000327,0,0,0.011874,0.000327,1.73582509009368e-05,4.7803166958113e-07,3.47165018018736,0.0956063339162259
2011,"Maize",3,"3",30,50,"2",0.02,0,60,"",3,180,1.2,42,"",NA,NA,NA,40,1,0.02,2.92374109835553e-05,5.84748219671107,0.0084,0.00024,0,0,0.0084,0.00024,1.22797126130932e-05,3.50848931802664e-07,2.45594252261865,0.0701697863605328
2011,"Maize",3,"3",50,100,"2",0.07,0,150,"",3,180,0.83,38.09,"",NA,NA,NA,75,1,0.07,4.09323753769775e-05,20.4661876884887,0.026663,0.000581,0,0,0.026663,0.000581,1.55911417810907e-05,3.39738715628913e-07,7.79557089054536,0.169869357814457
2011,"Maize",3,"3",100,126,"50",0.01,0,93,"",3,180,0.8,51.9,"",NA,NA,NA,115.5,1.19230769230769,0.01,9.43142289792108e-06,2.45216995345948,0.00519,8e-05,0,0,0.00519,8e-05,4.89490848402104e-06,7.54513831833686e-08,1.27267620584547,0.0196173596276758
2011,"Maize",3,"4",0,10,"",0.04,0,30,"",3,180,1.67,43.84,"",NA,NA,NA,5,1,0.04,0.000116949643934221,11.6949643934221,0.017536,0.000668,0,0,0.017536,0.000668,5.12707239007626e-05,1.9530590537015e-06,5.12707239007626,0.19530590537015
2011,"Maize",3,"4",10,30,"30",0.03,0,60,"",3,180,1.28,42.62,"",NA,NA,NA,20,1,0.03,4.3856116475333e-05,8.7712232950666,0.012786,0.000384,0,0,0.012786,0.000384,1.86914768417869e-05,5.61358290884262e-07,3.73829536835738,0.112271658176852
2011,"Maize",3,"4",30,50,"2",0.04,0,60,"",3,180,1.23,40.59,"",NA,NA,NA,40,1,0.04,5.84748219671107e-05,11.6949643934221,0.016236,0.000492,0,0,0.016236,0.000492,2.37349302364502e-05,7.19240310195461e-07,4.74698604729004,0.143848062039092
2011,"Maize",3,"4",50,100,"10",0.02,0,150,"",3,180,0.91,39.95,"",NA,NA,NA,75,1,0.02,1.16949643934221e-05,5.84748219671107,0.00799,0.000182,0,0,0.00799,0.000182,4.67213827517214e-06,1.06424175980141e-07,2.33606913758607,0.0532120879900707
2011,"Maize",3,"4",100,126,"30",0.01,0,98,"",3,180,1.05,52.86,"",NA,NA,NA,116.333333333333,1.25641025641026,0.01,8.95022785210878e-06,2.32705924154828,0.005286,0.000105,0,0,0.005286,0.000105,4.7310904426247e-06,9.39773924471422e-08,1.23008351508242,0.024434122036257
2011,"Maize",4,"1",0,10,"5",0.01,0,30,"",3,180,1.53,42.99,"",NA,NA,NA,5,1,0.01,2.92374109835553e-05,2.92374109835553,0.004299,0.000153,0,0,0.004299,0.000153,1.25691629818304e-05,4.47332388048397e-07,1.25691629818304,0.0447332388048397
2011,"Maize",4,"1",10,30,"30",0.01,0,60,"",3,180,1.35,45.51,"",NA,NA,NA,20,1,0.01,1.46187054917777e-05,2.92374109835553,0.004551,0.000135,0,0,0.004551,0.000135,6.65297286930802e-06,1.97352524138999e-07,1.3305945738616,0.0394705048277997
2011,"Maize",4,"1",30,50,"0",0,0,60,"",3,180,0.89,48.25,"",NA,NA,NA,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Maize",4,"1",50,100,"5",0.03,0,150,"",3,180,1.02,38.27,"",NA,NA,NA,75,1,0.03,1.75424465901332e-05,8.7712232950666,0.011481,0.000306,0,0,0.011481,0.000306,6.71349431004398e-06,1.78932955219359e-07,3.35674715502199,0.0894664776096793
2011,"Maize",4,"1",100,126,"0",0,0,81,"",3,180,NA,NA,"NEM",NA,NA,NA,113.5,1.03846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Maize",4,"2",0,10,"10",0.05,0,30,"",3,180,1.28,42.08,"",NA,NA,NA,5,1,0.05,0.000146187054917777,14.6187054917777,0.02104,0.00064,0,0,0.02104,0.00064,6.15155127094004e-05,1.87119430294754e-06,6.15155127094004,0.187119430294754
2011,"Maize",4,"2",10,30,"5",0.08,0,60,"",3,180,1.03,35.47,"",NA,NA,NA,20,1,0.08,0.000116949643934221,23.3899287868443,0.028376,0.000824,0,0,0.028376,0.000824,4.14820387034683e-05,1.20458133252248e-06,8.29640774069366,0.240916266504496
2011,"Maize",4,"2",30,50,"25",0.1,0,60,"",3,180,1.04,39.83,"",NA,NA,NA,40,1,0.1,0.000146187054917777,29.2374109835553,0.03983,0.00104,0,0,0.03983,0.00104,5.82263039737505e-05,1.52034537114488e-06,11.6452607947501,0.304069074228975
2011,"Maize",4,"2",50,100,"30",0.31,0,150,"",3,180,1.07,41.44,"",NA,NA,NA,75,1,0.31,0.000181271948098043,90.6359740490215,0.128464,0.003317,0,0,0.128464,0.003317,7.5119095291829e-05,1.93960984464906e-06,37.5595476459145,0.96980492232453
2011,"Maize",4,"2",100,126,"3",0.05,0,71,"",3,180,1.1,39.77,"",NA,NA,NA,111.833333333333,0.91025641025641,0.05,6.17691781342718e-05,16.0599863149107,0.019885,0.00055,0,0,0.019885,0.00055,2.45656021439999e-05,6.7946095947699e-07,6.38705655743998,0.176659849464017
2011,"Maize",4,"3",0,10,"5",0.05,0,30,"",3,180,0.91,45.45,"",NA,NA,NA,5,1,0.05,0.000146187054917777,14.6187054917777,0.022725,0.000455,0,0,0.022725,0.000455,6.64420164601295e-05,1.33030219975177e-06,6.64420164601295,0.133030219975177
2011,"Maize",4,"3",10,30,"10",0.05,0,60,"",3,180,1.24,41.84,"",NA,NA,NA,20,1,0.05,7.30935274588883e-05,14.6187054917777,0.02092,0.00062,0,0,0.02092,0.00062,3.05823318887989e-05,9.06359740490215e-07,6.11646637775978,0.181271948098043
2011,"Maize",4,"3",30,50,"5",0.03,0,60,"",3,180,1.33,43.4,"",NA,NA,NA,40,1,0.03,4.3856116475333e-05,8.7712232950666,0.01302,0.000399,0,0,0.01302,0.000399,1.90335545502945e-05,5.83286349121929e-07,3.8067109100589,0.116657269824386
2011,"Maize",4,"3",50,100,"5",0.02,0,150,"",3,180,0.88,42.48,"",NA,NA,NA,75,1,0.02,1.16949643934221e-05,5.84748219671107,0.008496,0.000176,0,0,0.008496,0.000176,4.96802087432572e-06,1.02915686662115e-07,2.48401043716286,0.0514578433310574
2011,"Maize",4,"3",100,126,"1",0,0,92,"",3,180,0.67,36.37,"",NA,NA,NA,115.333333333333,1.17948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Maize",4,"4",0,10,"3",0.09,0,30,"",3,180,1.95,44.1,"",NA,NA,NA,5,1,0.09,0.000263136698851998,26.3136698851998,0.03969,0.001755,0,0,0.03969,0.001755,0.000116043284193731,5.13116562761396e-06,11.6043284193731,0.513116562761396
2011,"Maize",4,"4",10,30,"15",0.07,0,60,"",3,180,1.86,42.65,"",NA,NA,NA,20,1,0.07,0.000102330938442444,20.4661876884887,0.029855,0.001302,0,0,0.029855,0.001302,4.36441452457022e-05,1.90335545502945e-06,8.72882904914044,0.380671091005891
2011,"Maize",4,"4",30,50,"5",0.06,0,60,"",3,180,1.33,39.74,"",NA,NA,NA,40,1,0.06,8.7712232950666e-05,17.5424465901332,0.023844,0.000798,0,0,0.023844,0.000798,3.48568413745947e-05,1.16657269824386e-06,6.97136827491893,0.233314539648772
2011,"Maize",4,"4",50,100,"10",0.15,0,150,"",3,180,1.55,43.88,"",NA,NA,NA,75,1,0.15,8.7712232950666e-05,43.856116475333,0.06582,0.002325,0,0,0.06582,0.002325,3.84881278187522e-05,1.35953961073532e-06,19.2440639093761,0.679769805367661
2011,"Maize",4,"4",100,126,"1",0.05,0,102,"",3,180,1.21,40.33,"",NA,NA,NA,117,1.30769230769231,0.05,4.29961926228755e-05,11.1790100819476,0.020165,0.000605,0,0,0.020165,0.000605,1.73403644848057e-05,5.20253930736793e-07,4.50849476604948,0.135266021991566
2011,"Miscanthus",0,"1",0,10,"5",0.42,0,30,"",3,0,0.93,42.1,"",NA,NA,NA,5,1,0.42,0.00122797126130932,122.797126130932,0.17682,0.003906,0,0,0.17682,0.003906,0.000516975901011225,1.14201327301767e-05,51.6975901011225,1.14201327301767
2011,"Miscanthus",0,"1",10,30,"15",0.22,0,60,"",3,0,0.58,35.34,"",NA,NA,NA,20,1,0.22,0.000321611520819109,64.3223041638217,0.077748,0.001276,0,0,0.077748,0.001276,0.000113657511457473,1.86534682075083e-06,22.7315022914946,0.373069364150166
2011,"Miscanthus",0,"1",30,50,"",NA,0,60,"",3,0,NA,NA,"Sample Lost",NA,NA,NA,40,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",0,"1",50,100,"0",0.72,0,150,"",3,0,0.52,41.07,"",NA,NA,NA,75,1,0.72,0.000421018718163197,210.509359081598,0.295704,0.003744,0,0,0.295704,0.003744,0.000172912387549625,2.18929733444862e-06,86.4561937748124,1.09464866722431
2011,"Miscanthus",0,"1",100,126,"0",0.5,0,102,"",3,0,0.44,36.03,"",NA,NA,NA,117,1.30769230769231,0.5,0.000429961926228755,111.790100819476,0.18015,0.0022,0,0,0.18015,0.0022,0.00015491528202022,1.89183247540652e-06,40.2779733252573,0.491876443605696
2011,"Miscanthus",0,"2",0,10,"5",0.35,0,30,"",3,0,0.92,40.17,"",NA,NA,NA,5,1,0.35,0.00102330938442444,102.330938442444,0.140595,0.00322,0,0,0.140595,0.00322,0.000411063379723296,9.41444633670482e-06,41.1063379723296,0.941444633670482
2011,"Miscanthus",0,"2",10,30,"",0.31,0,60,"",3,0,0.7,36.09,"",NA,NA,NA,20,1,0.31,0.000453179870245108,90.6359740490215,0.111879,0.00217,0,0,0.111879,0.00217,0.000163552615171459,3.17225909171575e-06,32.7105230342919,0.634451818343151
2011,"Miscanthus",0,"2",30,50,"10",0.18,0,60,"",3,0,0.82,38.26,"",NA,NA,NA,40,1,0.18,0.000263136698851998,52.6273397703996,0.068868,0.001476,0,0,0.068868,0.001476,0.000100676100980774,2.15772093058638e-06,20.1352201961549,0.431544186117277
2011,"Miscanthus",0,"2",50,100,"15",0.43,0,150,"",3,0,0.5,38.23,"",NA,NA,NA,75,1,0.43,0.000251441734458576,125.720867229288,0.164389,0.00215,0,0,0.164389,0.00215,9.61261750835135e-05,1.25720867229288e-06,48.0630875417568,0.62860433614644
2011,"Miscanthus",0,"2",100,126,"20",0.38,0,102,"",3,0,0.31,32.36,"",NA,NA,NA,117,1.30769230769231,0.38,0.000326771063933854,84.960476622802,0.122968,0.001178,0,0,0.122968,0.001178,0.000105743116288995,1.01299029819495e-06,27.4932102351387,0.263377477530686
2011,"Miscanthus",0,"3",0,10,"40",0.24,0,30,"",3,0,0.85,42.37,"",NA,NA,NA,5,1,0.24,0.000701697863605328,70.1697863605328,0.101688,0.00204,0,0,0.101688,0.00204,0.000297309384809577,5.96443184064529e-06,29.7309384809577,0.596443184064529
2011,"Miscanthus",0,"3",10,30,"15",0.29,0,60,"",3,0,0.5,35.27,"",NA,NA,NA,20,1,0.29,0.000423942459261552,84.7884918523105,0.102283,0.00145,0,0,0.102283,0.00145,0.00014952450538155,2.11971229630776e-06,29.9049010763099,0.423942459261552
2011,"Miscanthus",0,"3",30,50,"",NA,0,60,"",3,0,NA,NA,"Sample Lost",NA,NA,NA,40,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",0,"3",50,100,"<10",0.2,0,150,"",3,0,0.58,34.53,"",NA,NA,NA,75,1,0.2,0.000116949643934221,58.4748219671107,0.06906,0.00116,0,0,0.06906,0.00116,4.03827120504866e-05,6.78307934818484e-07,20.1913560252433,0.339153967409242
2011,"Miscanthus",0,"3",100,126,"40",0.09,0,76,"",3,0,0.38,35.15,"",NA,NA,NA,112.666666666667,0.974358974358974,0.09,0.000103869749546841,27.0061348821787,0.031635,0.000342,0,0,0.031635,0.000342,3.65102169657147e-05,3.94705048277997e-07,9.49265641108583,0.102623312552279
2011,"Miscanthus",0,"4",0,10,"25",0.1,0,30,"",3,0,0.71,39.78,"",NA,NA,NA,5,1,0.1,0.000292374109835553,29.2374109835553,0.03978,0.00071,0,0,0.03978,0.00071,0.000116306420892583,2.07585617983243e-06,11.6306420892583,0.207585617983243
2011,"Miscanthus",0,"4",10,30,"2",0.2,0,60,"",3,0,0.71,38.59,"",NA,NA,NA,20,1,0.2,0.000292374109835553,58.4748219671107,0.07718,0.00142,0,0,0.07718,0.00142,0.00011282716898554,2.07585617983243e-06,22.565433797108,0.415171235966486
2011,"Miscanthus",0,"4",30,50,"5",0.12,0,60,"",3,0,0.63,39.05,"",NA,NA,NA,40,1,0.12,0.000175424465901332,35.0848931802664,0.04686,0.000756,0,0,0.04686,0.000756,6.85032539344701e-05,1.10517413517839e-06,13.700650786894,0.221034827035678
2011,"Miscanthus",0,"4",50,100,"10",0.07,0,150,"",3,0,0.64,40.64,"",NA,NA,NA,75,1,0.07,4.09323753769775e-05,20.4661876884887,0.028448,0.000448,0,0,0.028448,0.000448,1.66349173532036e-05,2.61967202412656e-07,8.31745867660182,0.130983601206328
2011,"Miscanthus",0,"4",100,126,"30",0.02,0,66,"",3,0,0.28,26.61,"",NA,NA,NA,111,0.846153846153846,0.02,2.65794645305048e-05,6.91066077793126,0.005322,5.6e-05,0,0,0.005322,5.6e-05,7.07279551156734e-06,7.44225006854136e-08,1.83892683300751,0.0193498501782075
2011,"Miscanthus",0,"5",0,10,"10",0.55,3.78,30,"",3,0,1.34,38.57,"Root",0.68,45.14,"Rhizome",5,1,4.33,0.0126597989558795,1265.97989558795,0.212135,0.00737,1.706292,0.025704,1.918427,0.033074,0.00560898386409491,9.66998130870109e-05,560.898386409491,9.66998130870109
2011,"Miscanthus",0,"5",10,30,"25",0.38,0,60,"",3,0,0.68,38.56,"",NA,NA,NA,20,1,0.38,0.000555510808687551,111.10216173751,0.146528,0.002584,0,0,0.146528,0.002584,0.00021420496782992,3.77747349907535e-06,42.840993565984,0.75549469981507
2011,"Miscanthus",0,"5",30,50,"<5",0.13,0,60,"",3,0,1.19,50.95,"",NA,NA,NA,40,1,0.13,0.00019004317139311,38.0086342786219,0.066235,0.001547,0,0,0.066235,0.001547,9.68269958247894e-05,2.26151373957801e-06,19.3653991649579,0.452302747915601
2011,"Miscanthus",0,"5",50,100,"0",0.32,0,150,"",3,0,0.96,33.97,"",NA,NA,NA,75,1,0.32,0.000187119430294754,93.5597151473771,0.108704,0.003072,0,0,0.108704,0.003072,6.3564470471128e-05,1.79634653082964e-06,31.782235235564,0.89817326541482
2011,"Miscanthus",0,"5",100,126,"5",0.07,0,96,"",3,0,0.58,30.6,"",NA,NA,NA,116,1.23076923076923,0.07,6.39568365265273e-05,16.6287774968971,0.02142,0.000406,0,0,0.02142,0.000406,1.95707919771174e-05,3.70949651853858e-07,5.08840591405051,0.0964469094820032
2011,"Miscanthus",0,"6",0,10,"30-40",0.47,0,30,"",3,0,1,42.37,"",NA,NA,NA,5,1,0.47,0.0013741583162271,137.41583162271,0.199139,0.0047,0,0,0.199139,0.0047,0.000582230878585423,1.3741583162271e-05,58.2230878585423,1.3741583162271
2011,"Miscanthus",0,"6",10,30,"30",0.23,0,60,"",3,0,NA,NA,"NEM",NA,NA,NA,20,1,0.23,0.000336230226310886,67.2460452621773,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",0,"6",30,50,"2",0.08,0,60,"",3,0,0.55,31.68,"",NA,NA,NA,40,1,0.08,0.000116949643934221,23.3899287868443,0.025344,0.00044,0,0,0.025344,0.00044,3.70496471983613e-05,6.43223041638217e-07,7.40992943967226,0.128644608327643
2011,"Miscanthus",0,"6",50,100,"<15",0.24,0,150,"",3,0,0.95,37.47,"",NA,NA,NA,75,1,0.24,0.000140339572721066,70.1697863605328,0.089928,0.00228,0,0,0.089928,0.00228,5.25852378985833e-05,1.33322594085012e-06,26.2926189492916,0.666612970425062
2011,"Miscanthus",0,"6",100,126,"2",0.02,0,66,"",3,0,NA,NA,"NEM",NA,NA,NA,111,0.846153846153846,0.02,2.65794645305048e-05,6.91066077793126,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",0,"7",0,10,"",NA,0,30,"",3,0,NA,NA,"Sample Lost",NA,NA,NA,5,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",0,"7",10,30,"",NA,0,60,"",3,0,NA,NA,"Sample Lost",NA,NA,NA,20,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",0,"7",30,50,"40",0.16,0,60,"",3,0,0.9,47.35,"",NA,NA,NA,40,1,0.16,0.000233899287868443,46.7798575736885,0.07576,0.00144,0,0,0.07576,0.00144,0.000110751312805708,2.10509359081598e-06,22.1502625611415,0.421018718163197
2011,"Miscanthus",0,"7",50,100,"0",0.38,0,150,"",3,0,0.79,57.52,"",NA,NA,NA,75,1,0.38,0.000222204323475021,111.10216173751,0.218576,0.003002,0,0,0.218576,0.003002,0.000127811926862832,1.75541415545266e-06,63.9059634314159,0.877707077726331
2011,"Miscanthus",0,"7",100,126,"",NA,0,71,"",3,0,NA,NA,"Sample Lost",NA,NA,NA,111.833333333333,0.91025641025641,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",0,"8",0,10,"25",0.14,0,30,"",3,0,1.14,41.07,"",NA,NA,NA,5,1,0.14,0.000409323753769775,40.9323753769775,0.057498,0.001596,0,0,0.057498,0.001596,0.000168109265673247,4.66629079297543e-06,16.8109265673246,0.466629079297543
2011,"Miscanthus",0,"8",10,30,"30",0.11,0,60,"",3,0,0.5,31.79,"",NA,NA,NA,20,1,0.11,0.000160805760409554,32.1611520819109,0.034969,0.00055,0,0,0.034969,0.00055,5.11201512341973e-05,8.04028802047772e-07,10.2240302468395,0.160805760409554
2011,"Miscanthus",0,"8",30,50,"15",0.12,0,60,"",3,0,0.65,35.08,"",NA,NA,NA,40,1,0.12,0.000175424465901332,35.0848931802664,0.042096,0.00078,0,0,0.042096,0.00078,6.15389026381873e-05,1.14025902835866e-06,12.3077805276375,0.228051805671732
2011,"Miscanthus",0,"8",50,100,"1",0.31,0,150,"",3,0,0.59,35.86,"",NA,NA,NA,75,1,0.31,0.000181271948098043,90.6359740490215,0.111166,0.001829,0,0,0.111166,0.001829,6.50041205879583e-05,1.06950449377845e-06,32.5020602939791,0.534752246889227
2011,"Miscanthus",0,"8",100,126,"30",0.1,0,56,"",3,0,0.29,29.37,"",NA,NA,NA,109.333333333333,0.717948717948718,0.1,0.000156628987411904,40.7235367270949,0.02937,0.00029,0,0,0.02937,0.00029,4.60019336028761e-05,4.5422406349452e-07,11.9605027367478,0.118098256508575
2011,"Miscanthus",1,"1",0,10,"15",1.02,0,30,"",3,0,0.73,40.51,"",NA,NA,NA,5,1,1.02,0.00298221592032264,298.221592032264,0.413202,0.007446,0,0,0.413202,0.007446,0.0012080956693227,2.17701762183553e-05,120.80956693227,2.17701762183553
2011,"Miscanthus",1,"1",10,30,"5",0.54,0,60,"",3,0,0.38,29.63,"",NA,NA,NA,20,1,0.54,0.000789410096555994,157.882019311199,0.160002,0.002052,0,0,0.160002,0.002052,0.000233902211609541,2.99975836691278e-06,46.7804423219082,0.599951673382555
2011,"Miscanthus",1,"1",30,50,"2",0.2,0,60,"",3,0,0.35,35.05,"",NA,NA,NA,40,1,0.2,0.000292374109835553,58.4748219671107,0.0701,7e-04,0,0,0.0701,7e-04,0.000102477125497361,1.02330938442444e-06,20.4954250994723,0.204661876884887
2011,"Miscanthus",1,"1",50,100,"20",0.6,0,150,"",3,0,NA,NA,"",NA,NA,NA,75,1,0.6,0.000350848931802664,175.424465901332,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",1,"1",100,126,"<30",0.5,0,66,"",3,0,0.34,35.98,"",NA,NA,NA,111,0.846153846153846,0.5,0.000664486613262621,172.766519448282,0.1799,0.0017,0,0,0.1799,0.0017,0.000239082283451891,2.25925448509291e-06,62.1613936974917,0.587406166124157
2011,"Miscanthus",1,"2",0,10,"10",0.65,0,30,"",3,0,0.73,41.8,"",NA,NA,NA,5,1,0.65,0.0019004317139311,190.04317139311,0.2717,0.004745,0,0,0.2717,0.004745,0.000794380456423199,1.3873151511697e-05,79.4380456423198,1.3873151511697
2011,"Miscanthus",1,"2",10,30,"10",0.51,0,60,"",3,0,0.54,36.35,"",NA,NA,NA,20,1,0.51,0.000745553980080661,149.110796016132,0.185385,0.002754,0,0,0.185385,0.002754,0.00027100887175932,4.02599149243557e-06,54.2017743518641,0.805198298487114
2011,"Miscanthus",1,"2",30,50,"10",0.3,0,60,"",3,0,0.42,36.57,"",NA,NA,NA,40,1,0.3,0.00043856116475333,87.712232950666,0.10971,0.00126,0,0,0.10971,0.00126,0.000160381817950293,1.84195689196399e-06,32.0763635900586,0.368391378392797
2011,"Miscanthus",1,"2",50,100,"20",0.6,0,150,"",3,0,0.23,36.43,"",NA,NA,NA,75,1,0.6,0.000350848931802664,175.424465901332,0.21858,0.00138,0,0,0.21858,0.00138,0.000127814265855711,8.06952543146127e-07,63.9071329278552,0.403476271573064
2011,"Miscanthus",1,"2",100,126,"15",0.25,0,105,"",3,0,0.47,34.59,"",NA,NA,NA,117.5,1.34615384615385,0.25,0.000208838649882538,54.2980489694599,0.086475,0.001175,0,0,0.086475,0.001175,7.22372889943699e-05,9.81541654447929e-07,18.7816951385362,0.255200830156462
2011,"Miscanthus",1,"3",0,10,"5",0.58,0,30,"",3,0,0.78,40.88,"",NA,NA,NA,5,1,0.58,0.00169576983704621,169.576983704621,0.237104,0.004524,0,0,0.237104,0.004524,0.00069323070938449,1.32270047289604e-05,69.323070938449,1.32270047289604
2011,"Miscanthus",1,"3",10,30,"5",0.38,0,60,"",3,0,0.55,36.34,"",NA,NA,NA,20,1,0.38,0.000555510808687551,111.10216173751,0.138092,0.00209,0,0,0.138092,0.00209,0.000201872627877056,3.05530944778153e-06,40.3745255754112,0.611061889556307
2011,"Miscanthus",1,"3",30,50,"10",0.42,0,60,"",3,0,NA,NA,"NEM",NA,NA,NA,40,1,0.42,0.000613985630654662,122.797126130932,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",1,"3",50,100,"",NA,0,150,"",3,0,NA,NA,"Sample Lost",NA,NA,NA,75,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",1,"3",100,126,"0",0.03,0,26,"",3,0,NA,NA,"NEM",NA,NA,NA,104.333333333333,0.333333333333333,0.03,0.000101206422635384,26.3136698851998,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",1,"4",0,10,"",NA,0,30,"",3,0,NA,NA,"Sample Lost",NA,NA,NA,5,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",1,"4",10,30,"15",0.29,0,60,"",3,0,0.67,36.89,"",NA,NA,NA,20,1,0.29,0.000423942459261552,84.7884918523105,0.106981,0.001943,0,0,0.106981,0.001943,0.000156392373221587,2.8404144770524e-06,31.2784746443173,0.56808289541048
2011,"Miscanthus",1,"4",30,50,"",NA,0,60,"",3,0,NA,NA,"Sample Lost",NA,NA,NA,40,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",1,"4",50,100,"5",0.37,0,150,"",3,0,0.35,36.15,"",NA,NA,NA,75,1,0.37,0.000216356841278309,108.178420639155,0.133755,0.001295,0,0,0.133755,0.001295,7.82129981221089e-05,7.57248944474083e-07,39.1064990610544,0.378624472237042
2011,"Miscanthus",1,"4",100,126,"",NA,0,54,"",3,0,NA,NA,"Sample Lost",NA,NA,NA,109,0.692307692307692,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Miscanthus",2,"1",0,10,"5",0.75,5.19,30,"",3,0,0.59,44.36,"Root",0.57,45.42,"Rhizome",5,1,5.94,0.0173670221242319,1736.70221242319,0.3327,0.004425,2.357298,0.029583,2.689998,0.034008,0.00786485770709419,9.9430587272875e-05,786.485770709419,9.9430587272875
2011,"Miscanthus",2,"1",10,30,"30",0.16,0,60,"",3,0,0.56,33.36,"",NA,NA,NA,20,1,0.16,0.000233899287868443,46.7798575736885,0.053376,0.000896,0,0,0.053376,0.000896,7.80288024329125e-05,1.30983601206328e-06,15.6057604865825,0.261967202412656
2011,"Miscanthus",2,"1",30,50,"1",0.19,0,60,"",3,0,0.41,34.48,"",NA,NA,NA,40,1,0.19,0.000277755404343776,55.5510808687551,0.065512,0.000779,0,0,0.065512,0.000779,9.57700634177339e-05,1.13879715780948e-06,19.1540126835468,0.227759431561896
2011,"Miscanthus",2,"1",50,100,"15",0.63,0,150,"",3,0,0.51,35.01,"",NA,NA,NA,75,1,0.63,0.000368391378392797,184.195689196399,0.220563,0.003213,0,0,0.220563,0.003213,0.000128973821575318,1.87879602980327e-06,64.4869107876592,0.939398014901633
2011,"Miscanthus",2,"1",100,126,"30",0.23,0,99,"",3,0,0.35,25.61,"",NA,NA,NA,116.5,1.26923076923077,0.23,0.000203775894733871,52.9817326308063,0.058903,0.000805,0,0,0.058903,0.000805,5.21870066413442e-05,7.13215631568547e-07,13.5686217267495,0.185436064207822
2011,"Miscanthus",2,"2",0,10,"10",0.39,0.11,30,"",3,0,0.74,43.27,"Root",0.52,46.28,"Rhizome",5,1,0.5,0.00146187054917777,146.187054917777,0.168753,0.002886,0.050908,0.000572,0.219661,0.003458,0.000642231893405875,1.01102967181134e-05,64.2231893405875,1.01102967181134
